Date/Time Start (UTC),Date/Time Connect (UTC),Date/Time End (UTC),Source,CLI,Destination,Duration,Billing Duration,Disconnect Code,Disconnect Reason,Rate,Charged,CDR Type,Country Name,Network Name,Trunk Name
"2023-09-27 12:45:39","2023-09-27 12:46:07","2023-09-27 12:48:51","33353329801","33353329801","4526129003","165","165","200","Bye","0.019","0.0523","Origin based","Denmark","DENMARK MOBILE TELIA","Audiocodes Azure"
"2023-09-27 12:41:45","2023-09-27 12:41:47","2023-09-27 12:59:02","443300272831","443300272831","443456017118","1035","1035","200","Bye","0.022","0.3795","Local","United Kingdom","UK Wide","Audiocodes Azure"
"2023-09-27 12:37:43","2023-09-27 12:37:45","2023-09-27 12:38:54","33353329802","33353329802","33760012198","70","70","200","Bye","0.03","0.035","Local","France","FRANCE MOBILE BOUYGUES","Audiocodes Azure"
"2023-09-27 12:25:24","2023-09-27 12:25:45","2023-09-27 12:26:14","33353329832","33353329832","33652249507","29","29","200","Bye","0.03","0.0145","Local","France","FRANCE MOBILE FREE","Audiocodes Azure"
"2023-09-27 11:46:25","2023-09-27 11:46:40","2023-09-27 11:49:15","33353329805","33353329805","31634535748","155","155","200","Bye","0.0398","0.1029","Origin based","Netherlands","NETHERLANDS MOBILE T-MOBILE","Audiocodes Azure"
"2023-09-27 11:39:41","2023-09-27 11:39:51","2023-09-27 11:45:28","33353329830","33353329830","33608737381","338","338","200","Bye","0.03","0.169","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 11:28:40","2023-09-27 11:28:44","2023-09-27 11:31:54","33353329830","33353329830","33380666619","191","191","200","Bye","0.01","0.0319","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-27 11:23:39","2023-09-27 11:23:54","2023-09-27 11:26:40","33353329830","33353329830","33787121221","167","167","200","Bye","0.03","0.0835","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 09:36:53","2023-09-27 09:37:00","2023-09-27 09:46:35","33353329805","33353329805","33640319928","575","575","200","Bye","0.03","0.2875","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 09:34:18","2023-09-27 09:34:19","2023-09-27 09:34:47","33353329805","33353329805","33640319928","28","28","200","Bye","0.03","0.014","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 09:34:07","2023-09-27 09:34:29","2023-09-27 09:34:44","33353329805","33353329805","33640319928","16","16","200","Bye","0.03","0.008","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 08:56:03","2023-09-27 08:56:26","2023-09-27 08:57:27","33353329821","33353329821","33609615382","61","61","200","Bye","0.03","0.0305","Local","France","FRANCE MOBILE SFR","Audiocodes Azure"
"2023-09-27 08:54:17",,"2023-09-27 08:54:23","33353329821","33353329821","33609615382","0",,"487","Request terminated (Cancel)","0.03","0","Local","France","FRANCE MOBILE SFR","Audiocodes Azure"
"2023-09-27 08:47:32","2023-09-27 08:47:42","2023-09-27 08:53:17","33353329830","33353329830","33388407242","336","336","200","Bye","0.01","0.056","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-27 08:46:24",,"2023-09-27 08:47:19","33353329830","33353329830","33388407249","0",,"487","Request terminated (Cancel)","0.01","0","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-27 08:28:24","2023-09-27 08:28:35","2023-09-27 08:32:20","33353329830","33353329830","33681033724","226","226","200","Bye","0.03","0.113","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 08:27:25",,"2023-09-27 08:27:35","33353329830","33353329830","33681033724","0",,"487","Request terminated (Cancel)","0.03","0","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 08:27:15",,"2023-09-27 08:27:24","33353329830","33353329830","33681033724","0",,"487","Request terminated (Cancel)","0.03","0","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 08:27:04",,"2023-09-27 08:27:14","33353329830","33353329830","33681033724","0",,"487","Request terminated (Cancel)","0.03","0","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 08:26:56",,"2023-09-27 08:26:59","33353329830","33353329830","33681033724","0",,"487","Request terminated (Cancel)","0.03","0","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 08:26:45",,"2023-09-27 08:26:54","33353329830","33353329830","33681033724","0",,"487","Request terminated (Cancel)","0.03","0","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 08:26:34",,"2023-09-27 08:26:44","33353329830","33353329830","33681033724","0",,"487","Request terminated (Cancel)","0.03","0","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 08:25:33","2023-09-27 08:25:43","2023-09-27 08:26:32","33353329830","33353329830","33681033724","49","49","200","Bye","0.03","0.0245","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-27 08:03:35","2023-09-27 08:03:45","2023-09-27 08:07:13","33353329805","33353329805","33141843657","208","208","200","Bye","0.01","0.0347","Local","France","FRANCE PARIS","Audiocodes Azure"
"2023-09-27 07:38:45",,"2023-09-27 07:38:46","441325793026","441325793026","44776480827","0",,"484","Address Incomplete","0.012","0","Local",,,"Audiocodes Azure"
"2023-09-27 07:13:04","2023-09-27 07:13:15","2023-09-27 07:13:40","33353329821","33353329821","33678414943","26","26","200","Bye","0.03","0.013","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-26 17:52:49","2023-09-26 17:53:21","2023-09-26 17:54:05","33353329822","33353329822","18326845413","44","44","200","Bye","0.007","0.0052","International","United States","UNITED STATES TEXAS","Audiocodes Azure"
"2023-09-26 16:35:34","2023-09-26 16:35:37","2023-09-26 16:35:45","443300272831","443300272831","448007838422","9","9","200","Bye","0.0","0","Local","United Kingdom","UNITED KINGDOM LANDLINE","Audiocodes Azure"
"2023-09-26 13:54:25","2023-09-26 13:54:33","2023-09-26 13:55:10","33353329821","33353329821","33673245196","38","38","200","Bye","0.03","0.019","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-26 13:46:15","2023-09-26 13:46:17","2023-09-26 13:47:44","33255030149","33255030149","33616306637","87","87","200","Bye","0.03","0.0435","Local","France","FRANCE MOBILE SFR","Audiocodes Azure"
"2023-09-26 13:31:12","2023-09-26 13:31:34","2023-09-26 13:31:35","33353329821","33353329821","33609615382","2","2","200","Bye","0.03","0.001","Local","France","FRANCE MOBILE SFR","Audiocodes Azure"
"2023-09-26 12:49:12","2023-09-26 12:49:16","2023-09-26 12:59:40","33353329830","33353329830","33380666619","624","624","200","Bye","0.01","0.104","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-26 12:47:13","2023-09-26 12:47:14","2023-09-26 12:47:22","441325793025","441325793025","4531613260","8","8","200","Bye","0.019","0.0026","Origin based","Denmark","DENMARK MOBILE HI3G","Audiocodes Azure"
"2023-09-26 12:23:47","2023-09-26 12:23:48","2023-09-26 12:23:51","441325793025","441325793025","4531613260","3","3","200","Bye","0.019","0.001","Origin based","Denmark","DENMARK MOBILE HI3G","Audiocodes Azure"
"2023-09-26 11:50:21","2023-09-26 11:50:32","2023-09-26 11:57:10","33353329835","33353329835","33388407242","398","398","200","Bye","0.01","0.0664","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-26 11:20:31",,"2023-09-26 11:21:09","33353329830","33353329830","33380666619","0",,"487","Request terminated (Cancel)","0.01","0","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-26 11:18:05",,"2023-09-26 11:19:35","33353329830","33353329830","33380666619","0",,"487","Request terminated (Cancel)","0.01","0","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-26 09:17:44","2023-09-26 09:17:56","2023-09-26 09:19:37","33353329821","33353329821","33634585265","102","102","200","Bye","0.03","0.051","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-26 09:13:21","2023-09-26 09:13:33","2023-09-26 09:16:57","33353329838","33353329838","821093761192","204","204","200","Bye","0.0251","0.0854","International","South Korea","SOUTH KOREA MOBILE SK","Audiocodes Azure"
"2023-09-26 09:12:30","2023-09-26 09:12:42","2023-09-26 09:12:50","33353329838","33353329838","821093761192","9","9","200","Bye","0.0251","0.0038","International","South Korea","SOUTH KOREA MOBILE SK","Audiocodes Azure"
"2023-09-26 08:59:09","2023-09-26 08:59:15","2023-09-26 09:04:36","33353329805","33353329805","33613801607","322","322","200","Bye","0.03","0.161","Local","France","FRANCE MOBILE SFR","Audiocodes Azure"
"2023-09-26 08:11:46","2023-09-26 08:12:03","2023-09-26 08:12:37","33353329830","33353329830","33321479840","35","35","200","Bye","0.01","0.0059","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-26 07:53:57","2023-09-26 07:54:19","2023-09-26 07:54:28","33353329801","33353329801","33649434006","9","9","200","Bye","0.03","0.0045","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-26 07:39:08","2023-09-26 07:39:14","2023-09-26 07:43:24","33353329830","33353329830","33787121221","250","250","200","Bye","0.03","0.125","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-26 07:20:54","2023-09-26 07:21:02","2023-09-26 07:27:17","33353329830","33353329830","33764190061","375","375","200","Bye","0.03","0.1875","Local","France","FRANCE MOBILE BOUYGUES","Audiocodes Azure"
"2023-09-26 07:02:38","2023-09-26 07:03:02","2023-09-26 07:03:08","33353329830","33353329830","33764190061","7","7","200","Bye","0.03","0.0035","Local","France","FRANCE MOBILE BOUYGUES","Audiocodes Azure"
"2023-09-26 07:02:03","2023-09-26 07:02:08","2023-09-26 07:02:33","33353329830","33353329830","33380666619","26","26","200","Bye","0.01","0.0044","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-26 06:49:05","2023-09-26 06:49:16","2023-09-26 07:00:12","33255030142","33255030142","33240161013","656","656","200","Bye","0.01","0.1094","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-25 23:21:38","2023-09-25 23:22:12","2023-09-25 23:22:27","15138137803","15138137803","15132549234","15","15","200","Bye","0.0062","0.0016","Local","United States","UNITED STATES OHIO","Audiocodes Azure"
"2023-09-25 23:20:05","2023-09-25 23:20:40","2023-09-25 23:20:48","15138137803","15138137803","15132549234","9","9","200","Bye","0.0062","0.001","Local","United States","UNITED STATES OHIO","Audiocodes Azure"
"2023-09-25 23:18:54",,"2023-09-25 23:19:28","15138137803","15138137803","15132549234","0",,"487","Request terminated (Cancel)","0.0062","0","Local","United States","UNITED STATES OHIO","Audiocodes Azure"
"2023-09-25 16:12:52","2023-09-25 16:13:15","2023-09-25 16:13:57","33353329830","33353329830","33787121221","43","43","200","Bye","0.03","0.0215","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-25 16:01:36","2023-09-25 16:01:44","2023-09-25 16:12:44","33353329830","33353329830","33789813719","661","661","200","Bye","0.03","0.3305","Local","France","FRANCE MOBILE","Audiocodes Azure"
"2023-09-25 14:58:46","2023-09-25 14:58:49","2023-09-25 15:02:37","16514228305","16514228305","4596270194","229","229","200","Bye","0.607","2.3168","International","Denmark","DENMARK LANDLINE","Audiocodes Azure"
"2023-09-25 14:54:11","2023-09-25 14:54:21","2023-09-25 14:56:06","33353329830","33353329830","33450579579","106","106","200","Bye","0.01","0.0177","Local","France","FRANCE LANDLINE","Audiocodes Azure"
